review_id,sentiment0,-2
983,-1
984,1
985,-2
986,1
987,1
988,1
989,-2
990,1
991,-2
992,1
993,-2
994,1
995,-2
996,0
997,-1
998,1
999,-1
1000,1
1001,-1
1002,1
1003,-2
1004,0
1005,0
1006,-2
1007,-1
1008,1
1009,0
1010,-1
1011,0
1012,0
1013,-2
1014,-2
1015,1
1016,-2
1017,-1
1018,1
1019,0
1020,1
1021,-2
1022,0
1023,1
1024,1
1025,0
1026,-2
1027,0
1028,0
1029,1
1030,-1
1031,1
1032,0
1033,-1
1034,-2
1035,0
1036,-1
1037,1
1038,-1
1039,1
1040,0
1041,1
1042,1
1043,-1
1044,1
1045,1
1046,-2
1047,-2
1048,1
1049,-1
1050,0
1051,1
1052,-2
1053,-1
1054,1
1055,-2
1056,-2
1057,0
1058,-1
1059,0
1060,1
1061,-2
1062,-2
1063,-1
1064,-2
1065,0
1066,-1
1067,-1
1068,-1
1069,-1
1070,-1
1071,1
1072,-2
1073,1
1074,-2
1075,-2
1076,0
1077,-2
1078,-1
1079,0
1080,-1
1081,-1
1082,0
1083,-2
1084,1
1085,-2
1086,-2
1087,0
1088,-2
1089,0
1090,0
1091,1
1092,0
1093,0
1094,-1
1095,0
1096,1
1097,-2
1098,1
1099,0
1100,-1
1101,-2
1102,-2
1103,-1
1104,1
1105,1
1106,-1
1107,-2
1108,1
1109,1
1110,1
1111,0
1112,-1
1113,0
1114,-1
1115,-2
1116,0
1117,-1
1118,-1
1119,0
1120,-1
1121,1
1122,-2
1123,1
1124,-2
1125,1
1126,0
1127,1
1128,1
1129,-2
1130,0
1131,0
1132,-2
1133,1
1134,-1
1135,0
1136,1
1137,-2
1138,1
1139,1
1140,-2
1141,0
1142,0
1143,1
1144,-2
1145,-2
1146,-1
1147,-2
1148,0
1149,-1
1150,0
1151,-1
1152,0
1153,0
1154,-2
1155,1
1156,1
1157,-2
1158,-2
1159,0
1160,-1
1161,-1
1162,0
1163,1
1164,-2
1165,1
1166,0
1167,0
1168,0
1169,0
1170,0
1171,-2
1172,-2
1173,-2
1174,-2
1175,-1
1176,0
1177,0
1178,-2
1179,0
1180,-2
1181,-1
1182,-1
1183,-2
1184,-1
1185,-1
1186,-2
1187,-2
1188,-2
1189,1
1190,-2
1191,1
1192,-1
1193,1
1194,-1
1195,0
1196,0
1197,1
1198,0
1199,0
1200,-2
1201,1
1202,0
1203,0
1204,1
1205,1
1206,-2
1207,1
1208,1
1209,0
1210,0
1211,0
1212,1
1213,-1
1214,-2
1215,1
1216,-1
1217,-2
1218,1
1219,1
1220,-1
1221,0
1222,-2
1223,-1
1224,1
1225,0
1226,0
1227,1
1228,1
1229,-2
1230,-2
1231,-1
1232,0
1233,0
1234,-2
1235,-1
1236,0
1237,-2
1238,1
1239,0
1240,-1
1241,-1
1242,0
1243,1
1244,1
1245,1
1246,-2
1247,-2
1248,-2
1249,0
1250,0
1251,-2
1252,-2
1253,-2
1254,0
1255,-2
1256,-2
1257,-1
1258,-2
1259,1
1260,-1
1261,0
1262,-1
1263,0
1264,-1
1265,1
1266,-1
1267,-1
1268,-1
1269,-1
1270,0
1271,-2
1272,0
1273,1
1274,-1
1275,-1
1276,0
1277,0
1278,-2
1279,0
1280,-1
1281,-1
1282,0
1283,0
1284,-2
1285,-1
1286,-2
1287,-1
1288,-2
1289,-2
1290,-1
1291,0
1292,1
1293,0
1294,0
1295,0
1296,0
1297,-1
1298,1
1299,-2
1300,-1
1301,-1
1302,0
1303,1
1304,1
1305,1
1306,1
1307,0
1308,-1
1309,-1
1310,-1
1311,1
1312,0
1313,0
1314,1
1315,-1
1316,-2
1317,-2
1318,-1
1319,1
1320,-2
1321,1
1322,-1
1323,1
1324,-2
1325,0
1326,-2
1327,-2
1328,-2
1329,-2
1330,-2
1331,-2
1332,0
1333,1
1334,-2
1335,0
1336,1
1337,-1
1338,-2
1339,1
1340,-2
1341,-2
1342,1
1343,-1
1344,-2
1345,0
1346,0
1347,0
1348,-1
1349,0
1350,0
1351,-1
1352,-1
1353,1
1354,-2
1355,1
1356,-2
1357,-2
1358,0
1359,0
1360,1
1361,0
1362,-1
1363,-2
1364,-1
1365,0
1366,-2
1367,-2
1368,0
1369,0
1370,1
1371,-2
1372,0
1373,1
1374,-2
1375,0
1376,1
1377,1
1378,1
1379,-1
1380,-1
1381,1
1382,0
1383,0
1384,0
1385,1
1386,0
1387,0
1388,-2
1389,1
1390,0
1391,1
1392,1
1393,1
1394,0
1395,0
1396,0
1397,-2
1398,-2
1399,-2
1400,-2
1401,-1
1402,-1
1403,-2
1404,1
1405,1
1406,-1
1407,0
1408,-2
1409,1
1410,1
1411,0
1412,0
1413,1
1414,-1
1415,-1
1416,-2
1417,1
1418,0
1419,0
1420,1
1421,-2
1422,0
1423,-1
1424,-2
1425,-2
1426,0
1427,-1
1428,1
1429,-1
1430,0
1431,-1
1432,-1
1433,-1
1434,1
1435,-1
1436,1
1437,0
1438,0
1439,0
1440,0
1441,-2
1442,0
1443,-1
1444,1
1445,-2
1446,-2
1447,1
1448,1
1449,-1
1450,-2
1451,-2
1452,0
1453,-2
1454,1
1455,1
1456,1
1457,-1
1458,1
1459,-1
1460,-1
1461,-2
1462,0
1463,1
1464,1
1465,-1
1466,1
1467,-2
1468,1
1469,-2
1470,-2
1471,-1
1472,-1
1473,-2
1474,0
1475,-2
1476,-2
1477,0
1478,-2
1479,0
1480,0
1481,-1
1482,-2
1483,1
1484,-2
1485,0
1486,0
1487,0
1488,-1
1489,1
1490,1
1491,0
1492,0
1493,0
1494,-2
1495,0
1496,0
1497,-1
1498,-1
1499,1
1500,-1
1501,0
1502,-1
1503,0
1504,-1
1505,1
1506,1
1507,0
1508,-1
1509,-2
1510,0
1511,1
1512,-2
1513,0
1514,0
1515,-1
1516,0
1517,1
1518,-2
1519,-1
1520,1
1521,0
1522,1
1523,-1
1524,-2
1525,0
1526,-2
1527,0
1528,0
1529,-2
1530,0
1531,-1
1532,-1
1533,-1
1534,-1
1535,1
1536,-1
1537,-1
1538,0
1539,-1
1540,-1
1541,1
1542,1
1543,0
1544,1
1545,0
1546,-2
1547,-1
1548,-2
1549,-2
1550,0
1551,-1
1552,-1
1553,1
1554,-1
1555,1
1556,-2
1557,-1
1558,-2
1559,0
1560,-2
1561,-1
1562,-1
1563,-2
1564,1
1565,0
1566,0
1567,-2
1568,0
1569,1
1570,1
1571,1
1572,1
1573,0
1574,-2
1575,1
1576,1
1577,1
1578,1
1579,0
1580,1
1581,-1
1582,-1
1583,-2
1584,0
1585,-1
1586,0
1587,1
1588,0
1589,1
1590,-1
1591,-2
1592,0
1593,-1
1594,-2
1595,0
1596,1
1597,1
1598,-2
1599,-1
1600,-1
1601,-1
1602,1
1603,0
1604,1
1605,-1
1606,0
1607,0
1608,-1
1609,-1
1610,1
1611,-1
1612,-2
1613,0
1614,0
1615,0
1616,1
1617,1
1618,-2
1619,0
1620,1
1621,0
1622,1
1623,-1
1624,1
1625,0
1626,-2
1627,-1
1628,0
1629,-2
1630,-1
1631,1
1632,1
1633,-2
1634,-1
1635,1
1636,-2
1637,-1
1638,0
1639,-1
1640,-2
1641,1
1642,1
1643,0
1644,-1
1645,-1
1646,0
1647,-1
1648,1
1649,-2
1650,-1
1651,0
1652,0
1653,0
1654,-2
1655,0
1656,-2
1657,1
1658,-2
1659,0
1660,1
1661,-2
1662,-1
1663,-2
1664,0
1665,0
1666,0
1667,1
1668,-2
1669,-1
1670,0
1671,-2
1672,1
1673,1
1674,-2
1675,1
1676,1
1677,1
1678,1
1679,0
1680,0
1681,-1
1682,1
1683,0
1684,-1
1685,-1
1686,0
1687,1
1688,1
1689,-2
1690,-1
1691,-2
1692,1
1693,1
1694,0
1695,-2
1696,-1
1697,-2
1698,0
1699,-1
1700,-1
1701,1
1702,0
1703,0
1704,-1
1705,1
1706,0
1707,-2
1708,-2
1709,-1
1710,-2
1711,1
1712,-1
1713,-2
1714,-1
1715,-2
1716,1
1717,1
1718,-1
1719,0
1720,-1
1721,1
1722,1
1723,1
1724,-1
1725,1
1726,-2
1727,0
1728,1
1729,-2
1730,-1
1731,-2
1732,1
1733,1
1734,0
1735,-2
1736,1
1737,0
1738,1
1739,-1
1740,-1
1741,0
1742,0
1743,0
1744,0
1745,0
1746,-1
1747,-1
1748,1
1749,-1
1750,-2
1751,-1
1752,-1
1753,-2
1754,1
1755,0
1756,1
1757,-1
1758,-1
1759,-2
1760,-1
1761,-1
1762,0
1763,-1
1764,1
1765,0
1766,1
1767,0
1768,1
1769,0
1770,0
1771,1
1772,-1
1773,-1
1774,0
1775,0
1776,-2
1777,-2
1778,0
1779,-2
1780,1
1781,-2
1782,0
1783,-1
1784,-1
1785,0
1786,-1
1787,1
1788,1
1789,-1
1790,0
1791,1
1792,-1
1793,0
1794,1
1795,-1
1796,0
1797,-1
1798,-2
1799,1
1800,0
1801,-2
1802,0
1803,-2
1804,-2
1805,-1
1806,-1
1807,1
1808,-1
1809,1
1810,-2
1811,-1
1812,-1
1813,-1
1814,-2
1815,0
1816,-1
1817,1
1818,-2
1819,1
1820,-2
1821,0
1822,-1
1823,-2
1824,1
1825,0
1826,0
1827,-1
1828,-2
1829,1
1830,-2
1831,-2
1832,-2
1833,-2
1834,-1
1835,1
1836,0
1837,1
1838,0
1839,-1
1840,1
1841,-2
1842,0
1843,-2
1844,1
1845,0
1846,0
1847,1
1848,0
1849,0
1850,-2
1851,-1
1852,-1
1853,1
1854,-1
1855,1
1856,-1
1857,-1
1858,-1
1859,-1
1860,1
1861,-1
1862,0
1863,0
1864,1
1865,0
1866,1
1867,-2
1868,1
1869,-2
1870,0
1871,-1
1872,-1
1873,0
1874,-1
1875,1
1876,1
1877,1
1878,-1
1879,-2
1880,-2
1881,1
1882,0
1883,-1
1884,-1
1885,1
1886,1
1887,-2
1888,0
1889,-1
1890,0
1891,-2
1892,1
1893,0
1894,-1
1895,0
1896,1
1897,1
1898,-2
1899,-2
1900,-2
1901,-1
1902,0
1903,-1
1904,-2
1905,1
1906,-2
1907,1
1908,-2
1909,-2
1910,1
1911,-2
1912,-2
1913,1
1914,1
1915,0
1916,-2
1917,1
1918,-2
1919,1
1920,1
1921,0
1922,-2
1923,0
1924,1
1925,-2
1926,1
1927,-1
1928,1
1929,-1
1930,-2
1931,-1
1932,1
1933,1
1934,0
1935,-1
1936,1
1937,-1
1938,-1
1939,-1
1940,-1
1941,-1
1942,-2
1943,-1
1944,0
1945,-2
1946,-1
1947,-1
1948,0
1949,-2
1950,1
1951,1
1952,0
1953,0
1954,1
1955,0
1956,1
1957,1
1958,0
1959,1
1960,-2
1961,1
1962,-1
1963,-2
1964,-2
1965,0
1966,-2
1967,-1
1968,0
1969,1
1970,-1
1971,1
1972,-1
1973,1
1974,0
1975,-2
1976,0
1977,-2
1978,-1
1979,0
1980,1
1981,-1
1982,0
1983,-2
1984,0
1985,-1
1986,0
1987,0
1988,1
1989,-2
1990,-1
1991,0
1992,-2
1993,-2
1994,1
1995,0
1996,1
1997,-1
1998,-1
1999,-1
2000,-1
2001,1
2002,-1
2003,1
2004,1
2005,0
2006,-2
2007,1
2008,-2
2009,-2
2010,0
2011,-2
2012,1
2013,-2
2014,1
2015,0
2016,-2
2017,0
2018,-2
2019,-1
2020,-1
2021,0
2022,-2
2023,0
2024,0
2025,0
2026,-2
2027,1
2028,0
2029,-1
2030,0
2031,-2
2032,0
2033,-1
2034,0
2035,1
2036,-1
2037,1
2038,1
2039,-2
2040,-2
2041,-1
2042,0
2043,1
2044,-2
2045,-1
2046,1
2047,1
2048,-1
2049,-1
2050,1
2051,1
2052,-2
2053,0
2054,-1
2055,-2
2056,0
2057,0
2058,1
2059,-1
2060,-1
2061,0
2062,1
2063,-1
2064,0
2065,-2
2066,-1
2067,-2
2068,-2
2069,0
2070,-1
2071,1
2072,-1
2073,-1
2074,1
2075,0
2076,1
2077,1
2078,1
2079,-2
2080,1
2081,0
2082,1
2083,-2
2084,1
2085,-2
2086,-1
2087,-2
2088,0
2089,0
2090,1
2091,-1
2092,0
2093,1
2094,-2
2095,1
2096,-2
2097,0
2098,0
2099,-2
2100,-2
2101,1
2102,-1
2103,0
2104,0
2105,-2
2106,1
2107,1
2108,0
2109,-1
2110,1
2111,-2
2112,-1
2113,-1
2114,0
2115,-2
2116,0
2117,-1
2118,-1
2119,1
2120,-2
2121,-1
2122,1
2123,0
2124,-2
2125,-1
2126,1
2127,-2
2128,-2
2129,1
2130,-1
2131,0
2132,-1
2133,-2
2134,-1
2135,1
2136,0
2137,0
2138,-1
2139,-1
2140,1
2141,-2
2142,-1
2143,0
2144,-1
2145,0
2146,-2
2147,0
2148,-2
2149,-2
2150,-2
2151,1
2152,1
2153,-1
2154,-1
2155,0
2156,-2
2157,1
2158,1
2159,0
2160,0
2161,1
2162,1
2163,-1
2164,1
2165,-1
2166,-2
2167,-1
2168,-1
2169,-2
2170,-1
2171,0
2172,-2
2173,-1
2174,1
2175,-2
2176,-2
2177,0
2178,-2
2179,0
2180,1
2181,-2
2182,-2
2183,-1
2184,1
2185,0
2186,-2
2187,1
2188,-1
2189,-2
2190,-1
2191,-1
2192,-2
2193,-2
2194,-1
2195,0
2196,0
2197,0
2198,-2
2199,-2
2200,-2
2201,-1
2202,-1
2203,-2
2204,-1
2205,-1
2206,-2
2207,-1
2208,0
2209,0
2210,1
2211,-2
2212,-1
2213,1
2214,-2
2215,1
2216,1
2217,-1
2218,-2
2219,1
2220,0
2221,-1
2222,-1
2223,-1
2224,0
2225,0
2226,-2
2227,1
2228,1
2229,-1
2230,-2
2231,-2
2232,-2
2233,-2
2234,-1
2235,0
2236,0
2237,0
2238,0
2239,-1
2240,1
2241,1
2242,-2
2243,1
2244,-2
2245,1
2246,1
2247,1
2248,1
2249,1
2250,-1
2251,0
2252,-2
2253,-2
2254,-1
2255,-2
2256,1
2257,0
2258,1
2259,0
2260,1
2261,-1
2262,1
2263,-1
2264,-1
2265,0
2266,-2
2267,-2
2268,0
2269,-1
2270,-2
2271,-1
2272,-1
2273,1
2274,-2
2275,0
2276,-1
2277,-2
2278,-2
2279,-1
2280,0
2281,1
2282,-2
2283,1
2284,0
2285,1
2286,0
2287,-1
2288,-1
2289,1
2290,-1
2291,1
2292,-1
2293,0
2294,-2
2295,-2
2296,0
2297,-1
2298,0
2299,0
2300,-1
2301,-2
2302,0
2303,0
2304,-2
2305,1
2306,1
2307,-2
2308,1
2309,0
2310,-2
2311,-2
2312,-1
2313,1
2314,-2
2315,-1
2316,0
2317,-1
2318,-1
2319,-2
2320,-2
2321,0
2322,0
2323,-2
2324,-2
2325,-2
2326,-1
2327,0
2328,-2
2329,0
2330,1
2331,-1
2332,-2
2333,-2
2334,-1
2335,1
2336,1
2337,1
2338,-1
2339,1
2340,1
2341,-1
2342,0
2343,0
2344,1
2345,0
2346,-2
2347,1
2348,-2
2349,-1
2350,-1
2351,1
2352,-1
2353,1
2354,-1
2355,-1
2356,1
2357,-2
2358,-1
2359,-2
2360,-1
2361,-2
2362,-2
2363,1
2364,-1
2365,0
2366,-2
2367,0
2368,1
2369,-1
2370,1
2371,-1
2372,-1
2373,1
2374,-1
2375,1
2376,-1
2377,-1
2378,-2
2379,1
2380,1
2381,-2
2382,0
2383,-2
2384,0
2385,0
2386,-2
2387,-2
2388,-2
2389,1
2390,1
2391,1
2392,0
2393,1
2394,1
2395,-2
2396,-2
2397,-1
2398,1
2399,1
2400,0
2401,-2
2402,0
2403,-2
2404,1
2405,1
2406,-2
2407,1
2408,-2
2409,-1
2410,1
2411,-2
2412,-2
2413,1
2414,1
2415,-1
2416,1
2417,1
2418,-1
2419,1
2420,0
2421,-2
2422,-2
2423,-2
2424,-1
2425,-1
2426,0
2427,1
2428,1
2429,0
2430,-2
2431,0
2432,-2
2433,-1
2434,-2
2435,1
2436,1
2437,-1
2438,0
2439,1
2440,0
2441,-2
2442,-2
2443,-1
2444,0
2445,1
2446,-1
2447,-2
2448,0
2449,0
2450,-1
2451,0
2452,0
2453,1
2454,0
2455,1
2456,-1
2457,-1
2458,-1
2459,-2
2460,-2
2461,-2
2462,1
2463,-2
2464,-2
2465,0
2466,-1
2467,1
2468,-2
2469,-1
2470,0
2471,-2
2472,-2
2473,0
2474,1
2475,-1
2476,1
2477,-2
2478,1
2479,1
2480,-2
2481,-2
2482,1
2483,0
2484,-2
2485,-1
2486,0
2487,-2
2488,0
2489,-1
2490,-2
2491,0
2492,1
2493,-2
2494,-1
2495,0
2496,-1
2497,0
2498,0
2499,-2
2500,1
2501,1
2502,0
2503,1
2504,0
2505,1
2506,-2
2507,1
2508,-1
2509,0
2510,-1
2511,0
2512,-2
2513,-2
2514,1
2515,0
2516,-1
2517,-2
2518,-1
2519,-2
2520,0
2521,0
2522,0
2523,1
2524,0
2525,-2
2526,-2
2527,-1
2528,0
2529,1
2530,0
2531,1
2532,-2
2533,0
2534,1
2535,-1
2536,0
2537,1
2538,0
2539,1
2540,0
2541,-2
2542,1
2543,-2
2544,1
2545,1
2546,1
2547,-1
2548,1
2549,0
2550,-1
2551,0
2552,-2
2553,-2
2554,1
2555,1
2556,-1
2557,0
2558,1
2559,-1
2560,-1
2561,-2
2562,-1
2563,1
2564,1
2565,-2
2566,-2
2567,0
2568,-2
2569,-2
2570,1
2571,-1
2572,-1
2573,1
2574,-2
2575,1
2576,-1
2577,1
2578,-1
2579,-2
2580,0
2581,0
2582,1
2583,-2
2584,1
2585,-2
2586,-2
2587,1
2588,-2
2589,-1
2590,-2
2591,-2
2592,-1
2593,-1
2594,1
2595,0
2596,-2
2597,-2
2598,1
2599,1
2600,-1
2601,1
2602,0
2603,0
2604,1
2605,0
2606,0
2607,-1
2608,-1
2609,-2
2610,1
2611,1
2612,1
2613,1
2614,0
2615,-1
2616,1
2617,1
2618,0
2619,-1
2620,-2
2621,-1
2622,-1
2623,-2
2624,-2
2625,1
2626,1
2627,0
2628,0
2629,-2
2630,1
2631,0
2632,1
2633,1
2634,1
2635,1
2636,-2
2637,-1
2638,0
2639,0
2640,1
2641,0
2642,1
2643,0
2644,1
2645,1
2646,-1
2647,1
2648,1
2649,0
2650,-1
2651,-1
2652,-1
2653,0
2654,0
2655,-1
2656,-2
2657,-2
2658,-2
2659,1
2660,1
2661,-2
2662,-1
2663,0
2664,-2
2665,0
2666,-2
2667,0
2668,-2
2669,1
2670,1
2671,-2
2672,-1
2673,-1
2674,-2
2675,1
2676,1
2677,0
2678,-2
2679,1
2680,0
2681,1
2682,0
2683,0
2684,-2
2685,0
2686,0
2687,-2
2688,-1
2689,-2
2690,0
2691,-2
2692,1
2693,0
2694,1
2695,-2
2696,1
2697,-2
2698,-2
2699,-2
2700,-2
2701,0
2702,0
2703,1
2704,-1
2705,1
2706,1
2707,0
2708,-1
2709,-2
2710,0
2711,1
2712,1
2713,-2
2714,-1
2715,-2
2716,1
2717,0
2718,-1
2719,1
2720,-1
2721,0
2722,0
2723,-2
2724,1
2725,-2
2726,-1
2727,-1
2728,-1
2729,-2
2730,-2
